KODE KPI,NAMA UNIT,KATEGORI UNIT,BOBOT,TARGET BULANAN,TARGET TAHUNAN,REALISASI,ACH BULANAN,KPI BULANAN,ACH TAHUNAN,KPI TAHUNAN
C.AVG EMAS,10585:UPC PENGAJARAN,GADAI,10,2668106452,3117297537,3513518536,1.3168584534422467,13.168584534422468,1.1271040041244544,11.271040041244545
C.AVG EMAS,17416:BRI UNIT GADING REJO,COLO,10,106994028,127399200,143313945,1.3394574228012053,13.394574228012052,1.1249202899233277,11.249202899233277
A.AVG GADAI,17469:BRI UNIT PULAU BAAI,COLO,12.5,1692325534,1795861105,1611466124,0.9522199432819053,11.902749291023817,0.897322248092232,11.2165281011529
A.AVG GADAI,10795:UPC PRINGSEWU,REGULAR,10,22839093397,24275003049,27209553524,1.1913587396413063,11.913587396413064,1.120887748976859,11.20887748976859
C.AVG EMAS,10615:UPC SIRINGAGUNG,GADAI,10,5703298927,6645078868,7419513597,1.3009161350241112,13.009161350241111,1.1165425940584939,11.165425940584939
A.AVG GADAI,17351:BRI UNIT GOTONG ROYONG,COLO,12.5,1185569063,1257828183,1120531415,0.9451422527546166,11.814278159432707,0.8908461665467389,11.135577081834235
A.AVG GADAI,17119:UPC BRI UNIT PADANG JAYA,COLO,12.5,635395579,674247045,598281448,0.9415889373067231,11.769861716334038,0.8873326956887145,11.091658696108931
C.AVG EMAS,10581:UPC AIR MERBAU,GADAI,10,1352549599,1603813618,1778748482,1.3151077663363382,13.151077663363381,1.1090743101546603,11.090743101546604
A.AVG GADAI,10664:UPC SIMPANG POLDA,REGULAR,10,18160041933,19297782663,21258602555,1.1706251909236711,11.70625190923671,1.1016085591926328,11.016085591926327
A.AVG GADAI,17438:BRI UNIT KILOMETER 5,COLO,12.5,2467255013,2617995962,2302877292,0.9333762743883824,11.66720342985478,0.8796336302370508,10.995420377963134
A.AVG GADAI,17117:UPC BRI UNIT SUKARAJA,COLO,12.5,1498181409,1589788324,1391031645,0.9284801137189922,11.606001421487402,0.8749791554010683,10.937239442513354
C.AVG EMAS,17053:UPC BRI UNIT WAY JEPARA,COLO,10,789543508,943585360,1031150975,1.3060090603645367,13.060090603645367,1.0928009470176603,10.928009470176603
C.AVG EMAS,60696:UPS TEUKU UMAR,GADAI,10,1313097935,1521562768,1656290798,1.261361208370189,12.613612083701891,1.0885458246176014,10.885458246176015
C.AVG EMAS,10519:UPC A RIVAI,GADAI,10,1812202342,2126326313,2312414236,1.2760243061202268,12.760243061202267,1.0875161643169677,10.875161643169678
A.AVG GADAI,10538:UPC BELITANG,REGULAR,10,15240973064,16182189321,17595715405,1.1545007875226831,11.545007875226831,1.0873507320894853,10.873507320894852
A.AVG GADAI,10547:UPC KOBA,REGULAR,10,7632234216,8107886888,8804148971,1.1535480596943988,11.535480596943987,1.0858746665583725,10.858746665583725
C.AVG EMAS,10616:UPC TALANG JAMBE,GADAI,10,1780291873,2103676931,2283967580,1.2829174893391202,12.829174893391201,1.0857026315891087,10.857026315891087
A.AVG GADAI,17110:UPC BRI UNIT SEKINCAU,COLO,12.5,1338302353,1420169848,1230891590,0.919741034035229,11.496762925440363,0.866721393735716,10.83401742169645
C.AVG EMAS,60724:UPS KEBON JERUK,GADAI,10,2279136880,2640740046,2860344152,1.255012007879053,12.55012007879053,1.0831600620184634,10.831600620184634
A.AVG GADAI,10764:UPC RANTAU PANJANG,REGULAR,10,7142036269,7590170737,8198043985,1.1478580724356722,11.478580724356721,1.080086900421987,10.800869004219871
C.AVG EMAS,17302:UPC BRI UNIT PENARIK,COLO,10,1556570903,1817504649,1957040085,1.2572765437335174,12.572765437335175,1.0767730834013398,10.767730834013399
C.AVG EMAS,10749:UPC BULURAN KENALI,GADAI,10,2422253860,2849091307,3067287656,1.2662948779447916,12.662948779447916,1.0765845406442076,10.765845406442075
A.AVG GADAI,10773:UPC MUARA BULIAN,REGULAR,10,19969128398,21214339738,22816881745,1.1426077939027732,11.426077939027731,1.075540508297294,10.75540508297294
A.AVG GADAI,10793:UPC BUKIT KEMUNING,REGULAR,10,8742705250,9289966392,9988333105,1.1424762495567375,11.424762495567375,1.0751742991881428,10.751742991881429
A.AVG GADAI,10683:UPC PAGAR ALAM,REGULAR,10,19768232670,21030367492,22520562890,1.1392299587902412,11.392299587902412,1.0708592181552163,10.708592181552163
A.AVG GADAI,10701:UPC KEPAHYANG,REGULAR,10,17930776549,19047092857,20391866130,1.1372550471684537,11.372550471684537,1.0706025472283967,10.706025472283967
A.AVG GADAI,10527:UPC TALANG JAWA,REGULAR,10,12249414685,13056966279,13956056194,1.1393243312343622,11.393243312343621,1.068859020984533,10.68859020984533
A.AVG GADAI,10792:UPC SIMPANG TIMBANGAN,REGULAR,10,10127950430,10765482672,11500284487,1.135499681449369,11.35499681449369,1.0682553525362266,10.682553525362266
A.AVG GADAI,17121:UPC BRI UNIT SIMPANG PRAMUKA,COLO,12.5,1539618340,1633806590,1393134728,0.9048571920752776,11.31071490094097,0.8526925625878398,10.658657032347998
A.AVG GADAI,10622:UPC CELENTANG,REGULAR,10,19722587556,20951203794,22328671988,1.1321370446246126,11.321370446246126,1.0657464939744645,10.657464939744646
C.AVG EMAS,10653:UPC PANGLIMA POLIM,GADAI,10,639770190,748489974,795891619,1.244027357698551,12.44027357698551,1.0633296993234007,10.633296993234007
C.AVG EMAS,10522:UPC SUDIRMAN,GADAI,10,1737572143,2040596181,2167266495,1.2472958338628246,12.472958338628246,1.0620751499877477,10.620751499877477
A.AVG GADAI,17122:UPC BRI UNIT BAJUBANG,COLO,12.5,1322009457,1402673320,1191448443,0.9012404840913328,11.26550605114166,0.8494126365788436,10.617657957235545
A.AVG GADAI,60719:UPS SEMANGKA,REGULAR,10,13825296064,14726122663,15600617516,1.1284110983071676,11.284110983071676,1.0593839174786452,10.593839174786453
A.AVG GADAI,10675:UPC TEBAT AGUNG,REGULAR,10,16281195462,17287422854,18298414620,1.1238987126411049,11.238987126411049,1.0584813464990286,10.584813464990287
A.AVG GADAI,60714:CPS BENGKULU,REGULAR,10,22424015229,23890624946,25271493182,1.1269834114863373,11.269834114863373,1.0577995862025869,10.577995862025869
A.AVG GADAI,10788:UPC SENTOSA,REGULAR,10,23241367063,24684373563,26097225754,1.1228782576884857,11.228782576884857,1.0572367043220314,10.572367043220314
C.AVG EMAS,10515:UPC 36 ILIR,GADAI,10,1272876484,1484241294,1569093659,1.232714783188657,12.327147831886569,1.0571688480458084,10.571688480458084
C.AVG EMAS,10605:UPC TJ SENANG,GADAI,10,3802273532,4446341554,4699492361,1.2359690383790094,12.359690383790094,1.0569346290485178,10.569346290485178
A.AVG GADAI,10789:UPC KAYUAGUNG,REGULAR,10,35089430966,37258442796,39377570007,1.1222060011504604,11.222060011504604,1.0568764299303326,10.568764299303325
A.AVG GADAI,10766:UPC MUARA TEBO,REGULAR,10,17158403902,18215019445,19219865513,1.1201429703353536,11.201429703353536,1.055165797161739,10.55165797161739
A.AVG GADAI,10612:CP PALLIMA,CP,10,163831962153,173950725052,183392134828,1.1193916768007275,11.193916768007275,1.054276346207684,10.542763462076842
A.AVG GADAI,10727:UPC SOROLANGUN,REGULAR,10,15811879372,16796983127,17700158512,1.1194215498091773,11.194215498091772,1.0537700953898208,10.537700953898208
A.AVG GADAI,60701:UPS MUARA DUA,REGULAR,10,16653303058,17742938665,18680439024,1.121725759685025,11.21725759685025,1.0528379417130787,10.528379417130786
A.AVG GADAI,10667:UPC MALL PS,REGULAR,10,56671194792,60188719579,63105690732,1.113540855519572,11.13540855519572,1.0484637515701154,10.484637515701154
A.AVG GADAI,10613:UPC ALANG ALANG LEBAR,REGULAR,10,21723500953,23060505151,24168090663,1.1125320322580143,11.125320322580144,1.0480295424903983,10.480295424903982
A.AVG GADAI,10765:UPC RIMBO BUJANG,REGULAR,10,7906213638,8400493195,8802158957,1.1133216682501188,11.133216682501189,1.0478145452506376,10.478145452506375
A.AVG GADAI,10674:CP PRABUMULIH,CP,10,119769354730,127295716355,133327476134,1.1132019241029103,11.132019241029102,1.0473838393915686,10.473838393915686
A.AVG GADAI,10526:CP LAHAT,CP,10,64629225351,68800475217,72034812514,1.1145857330453894,11.145857330453895,1.0470103918148639,10.470103918148638
A.AVG GADAI,10638:UPC SAKO,REGULAR,10,18364344095,19491173494,20396868434,1.1106777529589738,11.106777529589738,1.046466927210863,10.464669272108631
A.AVG GADAI,10537:UPC MARTAPURA,REGULAR,10,14086024017,14985852684,15679193924,1.113102881627722,11.131028816277219,1.0462663856785581,10.462663856785582
A.AVG GADAI,10636:UPC SUKABUMI,REGULAR,10,26151835917,27764113793,29021036013,1.1097131423241637,11.097131423241638,1.0452714691119334,10.452714691119333
A.AVG GADAI,10614:UPC KEBUN BUNGA,REGULAR,10,30171250336,32033189838,33441064990,1.1083751789397502,11.083751789397503,1.0439505137989686,10.439505137989686
A.AVG GADAI,10612:CP PALLIMA,REGULAR,10,21431849856,22760052851,23744458935,1.1079052482421423,11.079052482421423,1.0432514849787244,10.432514849787244
C.AVG EMAS,10735:UPC PASAR JAMBI,GADAI,10,1782275315,2084658282,2174331598,1.2199751518187862,12.199751518187863,1.0430158346690606,10.430158346690606
A.AVG GADAI,10700:CP CURUP,CP,10,90265832966,95958037487,100040067262,1.1082827685164287,11.082827685164286,1.0425397380136396,10.425397380136395
A.AVG GADAI,10535:CP BATURAJA,CP,10,94028271668,99921255599,104165242545,1.1078076912100667,11.078076912100666,1.0424733148173377,10.424733148173377
A.AVG GADAI,10539:UPC MUARA DUA,REGULAR,10,15143501813,16079507613,16753707683,1.1063298231732446,11.063298231732446,1.0419291489656637,10.419291489656636
A.AVG GADAI,10728:UPC SRI PELAYANG,REGULAR,10,14078868827,14953744704,15574849511,1.1062571647184507,11.062571647184507,1.041535068258445,10.41535068258445
A.AVG GADAI,10743:CP MAYANG MANGURAI,CP,10,133203749646,141504816620,147256808449,1.1055004745763326,11.055004745763327,1.0406487352614047,10.406487352614047
A.AVG GADAI,10778:UPC BANGKO,REGULAR,10,13825683059,14691312963,15283524789,1.1054444633063536,11.054444633063536,1.0403103403685894,10.403103403685893
A.AVG GADAI,10662:CP SEKIP,CP,10,177449228246,188681872818,196252961440,1.1059668355837093,11.059668355837093,1.0401262109015792,10.401262109015793
A.AVG GADAI,10674:CP PRABUMULIH,REGULAR,10,31208971107,33208436691,34540428008,1.1067467712914372,11.067467712914372,1.0401100277436723,10.401100277436724
A.AVG GADAI,10627:UPC PTC MALL,REGULAR,10,47317692508,50229334586,52242991314,1.1040900040754793,11.040900040754792,1.0400892574945886,10.400892574945885
A.AVG GADAI,10782:UPC PANGKALAN BALAI,REGULAR,10,19087112166,20312658596,21112734400,1.106125128640898,11.061251286408979,1.0393880397397883,10.393880397397883
A.AVG GADAI,10783:CP JAKABARING,CP,10,129445955115,137552372697,142944598150,1.104280145509435,11.04280145509435,1.0392012536554203,10.392012536554203
C.AVG EMAS,10518:UPC PADANG SELASA,REGULAR,7.5,2721956608,3175832735,4398454153,1.6159163375612489,12.119372531709367,1.38497664078017,10.387324805851275
A.AVG GADAI,10758:UPC PATTIMURA,REGULAR,10,20596234634,21870009465,22709567668,1.102607737363379,11.02607737363379,1.0383885614838713,10.383885614838713
A.AVG GADAI,10503:CP PALEMBANG,CP,10,227002252352,241161548413,249952015332,1.1010992743121026,11.010992743121026,1.036450532752203,10.364505327522028
F. CIR,00709:AREA PALEMBANG,AREA,5,32.129999999999995,32.32,,1.12,11.2,1.0357,10.36
A.AVG GADAI,10743:CP MAYANG MANGURAI,REGULAR,10,33847814290,35982175349,37230859647,1.0999487094798759,10.99948709479876,1.0347028573422452,10.347028573422453
A.AVG GADAI,10705:UPC MUARA AMAN,REGULAR,10,15064220370,16007285909,16560818962,1.099347895559231,10.99347895559231,1.0345800691102032,10.345800691102031
A.AVG GADAI,10687:CP BENGKULU,REGULAR,10,32430147091,34457893749,35645144789,1.0991360812819817,10.991360812819817,1.0344551251056793,10.344551251056792
A.AVG GADAI,10604:UPC WAY HALIM,REGULAR,10,26405615460,28042052487,28985320886,1.0976953341575322,10.97695334157532,1.033637637595796,10.336376375957961
A.AVG GADAI,10753:UPC SIMPANG RIMBO,REGULAR,10,17200289934,18267138472,18879997791,1.0976557873992405,10.976557873992405,1.0335498260956084,10.335498260956085
A.AVG GADAI,10521:UPC TANJUNG ENIM,REGULAR,10,13660358227,14503898277,14979199442,1.0965451412828457,10.965451412828457,1.032770580427589,10.32770580427589
A.AVG GADAI,10551:UPC MENTOK,REGULAR,10,18938170173,20108835100,20763877375,1.0964035693692782,10.964035693692782,1.0325748494004012,10.325748494004012
A.AVG GADAI,10543:CP PANGKAL PINANG,CP,10,138349000921,146993895291,151777185850,1.0970602233453624,10.970602233453624,1.0325407429303826,10.325407429303826
A.AVG GADAI,10503:CP PALEMBANG,REGULAR,10,45166768025,48066318582,49630000469,1.098816732725476,10.98816732725476,1.032531758893338,10.32531758893338
A.AVG GADAI,10552:UPC SUNGAI LIAT,REGULAR,10,18858457518,20037037980,20686813150,1.0969514940580307,10.969514940580307,1.0324287038158322,10.324287038158321
A.AVG GADAI,10662:CP SEKIP,REGULAR,10,25490924809,27184777040,28058624803,1.100729966183629,11.007299661836289,1.0321447463672118,10.321447463672119
A.AVG GADAI,10543:CP PANGKAL PINANG,REGULAR,10,42052118870,44719967924,46138752844,1.097180215499567,10.971802154995668,1.0317259825054252,10.317259825054252
A.AVG GADAI,10714:UPC MANNA,REGULAR,10,17212083057,18269350146,18848639419,1.095081830396724,10.95081830396724,1.031708258277968,10.31708258277968
A.AVG GADAI,60714:CPS BENGKULU,CPS,10,98774136524,105215815399,108547499786,1.0989465826373008,10.989465826373008,1.031665243237108,10.31665243237108
A.AVG GADAI,10752:CP SIPIN,CP,10,122154195515,129782005449,133835557652,1.0956280059620678,10.956280059620678,1.0312335457367616,10.312335457367617
A.AVG GADAI,10663:UPC DEMANG LEBAR DAUN,REGULAR,10,39764097417,42304300574,43552992194,1.0952843148246632,10.952843148246632,1.029516895517886,10.295168955178859
A.AVG GADAI,10740:UPC SIMPANG CANDRA,REGULAR,10,15886604816,16860079408,17356350419,1.0925147707784462,10.925147707784461,1.0294346781524957,10.294346781524958
A.AVG GADAI,10535:CP BATURAJA,REGULAR,10,23581107777,25096590146,25806727255,1.0943814641384564,10.943814641384563,1.028296159154242,10.28296159154242
A.AVG GADAI,00709:AREA PALEMBANG,AREA,10,1898561648573,2018533588464,2075291571976,1.0930862179460088,10.930862179460089,1.0281184241056844,10.281184241056845
A.AVG GADAI,10767:UPC SUNGAI RUMBAI,REGULAR,10,9997649749,10631594583,10928205887,1.0930774893462414,10.930774893462413,1.0278990420189915,10.278990420189915
A.AVG GADAI,10794:UPC BARADATU,REGULAR,10,12140171856,12894647211,13254085349,1.091754343036707,10.917543430367068,1.0278749881340976,10.278749881340977
A.AVG GADAI,14266:UPC MUARA TEMBESI,REGULAR,10,7968409521,8479719630,8715332354,1.0937354977842886,10.937354977842887,1.0277854379956664,10.277854379956663
A.AVG GADAI,10632:UPC SRIBHAWONO,REGULAR,10,21128587387,22466222955,23079515981,1.0923359691902719,10.923359691902718,1.0272984483074181,10.27298448307418
A.AVG GADAI,10700:CP CURUP,REGULAR,10,21567050961,22943871527,23568735864,1.0928121747669477,10.928121747669477,1.027234476808531,10.272344768085311
A.AVG GADAI,10720:UPC TABA PINGIN,REGULAR,10,18796462090,19978417568,20516930543,1.0915315044268525,10.915315044268525,1.026954736188043,10.269547361880429
C.AVG EMAS,10787:UPC PASAR 7 ULU,GADAI,10,1733538787,2036078544,2090014778,1.2056348514802513,12.056348514802513,1.0264902521363635,10.264902521363634
A.AVG GADAI,10536:UPC PASAR BARU,REGULAR,10,21400346018,22720831212,23320437680,1.0897224587109478,10.897224587109477,1.026390164268432,10.26390164268432
A.AVG GADAI,10582:CP TELUK BETUNG,REGULAR,10,47535899395,50480675798,51809313657,1.0898986727165931,10.898986727165932,1.0263197320161994,10.263197320161995
A.AVG GADAI,10590:UPC KALIANDA,REGULAR,10,18094893272,19220823660,19724721157,1.0900711521477715,10.900711521477715,1.0262162280822882,10.262162280822881
A.AVG GADAI,10591:CP BANDARJAYA,REGULAR,10,23320576455,24810335734,25457901599,1.0916497560909029,10.91649756090903,1.0261006490175213,10.261006490175212
A.AVG GADAI,60708:UPS KOTABUMI,REGULAR,10,18146772692,19332447362,19830594039,1.092789025110912,10.92789025110912,1.025767388250034,10.25767388250034
A.AVG GADAI,10761:CP MUARA BUNGO,CP,10,102764159165,109205247130,111968513821,1.089567751352116,10.89567751352116,1.0253034241817205,10.253034241817204
A.AVG GADAI,10783:CP JAKABARING,REGULAR,10,22787056704,24260236382,24868131484,1.0913270549607528,10.913270549607528,1.02505726211518,10.250572621151798
A.AVG GADAI,60711:UPS TEGAL REJO,REGULAR,10,24062025905,25634372187,26275969167,1.0920098445052355,10.920098445052355,1.0250287768048159,10.250287768048159
A.AVG GADAI,10591:CP BANDARJAYA,CP,10,98604110219,104779253813,107277552549,1.087962279774507,10.87962279774507,1.0238434484412222,10.238434484412222
A.AVG GADAI,10687:CP BENGKULU,CP,10,163952641527,174131861552,178236611289,1.0871225350745428,10.871225350745428,1.0235726517847754,10.235726517847754
A.AVG GADAI,60722:CPS JELUTUNG,REGULAR,10,22876226522,24366386305,24939348951,1.0901863087872425,10.901863087872425,1.0235144694345764,10.235144694345763
A.AVG GADAI,10621:CP LEMABANG,REGULAR,10,41031827008,43608725330,44632507253,1.087753349230537,10.87753349230537,1.0234765385883844,10.234765385883843
A.AVG GADAI,17:KANWIL PALEMBANG,KANWIL,10,4306458463455,4577867143149,4685267738132,1.087963062430907,10.879630624309069,1.0234608370283813,10.234608370283812
A.AVG GADAI,10621:CP LEMABANG,CP,10,117922109421,125304662076,128192322600,1.0870931942230933,10.870931942230932,1.023045116407948,10.23045116407948
A.AVG GADAI,10654:UPC BERINGIN RAYA,REGULAR,10,26009360176,27619196402,28251668086,1.0862115751724288,10.86211575172429,1.0228997134744369,10.228997134744368
A.AVG GADAI,00710:AREA JAMBI,AREA,10,1348193204148,1433003033233,1464713065514,1.0864266790601689,10.86426679060169,1.0221283776416432,10.221283776416431
A.AVG GADAI,10601:CP KEDATON,CP,10,189674830745,201399244746,205725948087,1.084624392593128,10.84624392593128,1.0214832153241524,10.214832153241524
A.AVG GADAI,10582:CP TELUK BETUNG,CP,10,114613356018,121727344338,124319707609,1.0846877879527026,10.846877879527026,1.0212964743878894,10.212964743878894
A.AVG GADAI,60693:DURIAN PAYUNG,REGULAR,10,21846000582,23295977826,23777557010,1.0884169356651718,10.884169356651718,1.0206722030556932,10.206722030556932
A.AVG GADAI,10650:CP TANJUNG KARANG PUSAT,CP,10,164797176444,175093742179,178683288086,1.08426182985434,10.8426182985434,1.0205007092905147,10.205007092905147
A.AVG GADAI,10602:UPC NATAR,REGULAR,10,16922670667,17965389840,18325038931,1.0828692049615245,10.828692049615245,1.020018997316676,10.20018997316676
A.AVG GADAI,10708:UPC ARGA MAKMUR,REGULAR,10,10889262755,11560304168,11783817037,1.0821501236701492,10.821501236701492,1.0193345145380088,10.19334514538009
A.AVG GADAI,10694:UPC PANORAMA,REGULAR,10,19281590941,20472686972,20846293350,1.0811500676364234,10.811500676364235,1.018249015310544,10.182490153105439
A.AVG GADAI,10685:UPC TULANG BAWANG,REGULAR,10,37714372895,40066897530,40789845041,1.0815464214283073,10.815464214283072,1.018043511116844,10.180435111168439
A.AVG GADAI,10718:CP LUBUK LINGGAU,CP,10,123273511358,130973767814,133254871166,1.0809692179450703,10.809692179450703,1.0174164902642144,10.174164902642143
A.AVG GADAI,60689:CPS RADIN INTAN,CPS,10,166320500930,177293935858,180372157675,1.0844854162080355,10.844854162080356,1.0173622510104656,10.173622510104657
A.AVG GADAI,10729:CP JAMBI,CP,10,193973422570,205991537370,209560119714,1.0803548080839538,10.803548080839537,1.0173239269416692,10.173239269416692
A.AVG GADAI,10574:UPC MANGGAR,REGULAR,10,22675258930,24094836050,24505572999,1.080718552085791,10.80718552085791,1.0170466795519033,10.170466795519033
A.AVG GADAI,10518:UPC PADANG SELASA,REGULAR,10,15073629991,16004098973,16275342793,1.0797228539321653,10.797228539321653,1.0169483968111923,10.169483968111923
A.AVG GADAI,00708:AREA LAMPUNG,AREA,10,1059703610734,1126330521452,1145263100642,1.080739075569194,10.807390755691939,1.0168090794215479,10.168090794215479
A.AVG GADAI,10526:CP LAHAT,REGULAR,10,26163110025,27870515456,28337857732,1.0831226755887176,10.831226755887176,1.0167683398872835,10.167683398872835
